cislo_licence,ev_cislo,druh,technologie,mw
310100016,1,tepelný,celkový,1.46
310100016,1,tepelný,teplovodní,1.46
310100019,1,elektrický,celkový,0.02
310100019,1,tepelný,celkový,2.72
310100019,1,tepelný,teplovodní,2.72
310100019,2,tepelný,celkový,1.0
310100019,2,tepelný,teplovodní,1.0
310100019,3,tepelný,celkový,1.7
310100019,3,tepelný,teplovodní,1.7
310100019,4,elektrický,celkový,0.02
310100019,4,tepelný,celkový,4.24
310100019,4,tepelný,teplovodní,4.24
310100019,4,tepelný,výkon kvet,0.04
310100020,1,tepelný,celkový,0.5
310100020,1,tepelný,teplovodní,0.5
310100053,1,elektrický,celkový,0.11
310100053,1,tepelný,celkový,8.77
310100053,1,tepelný,parní,2.1
310100053,1,tepelný,teplovodní,6.67
310100053,1,tepelný,výkon kvet,2.1
310100053,2,tepelný,celkový,0.78
310100053,2,tepelný,teplovodní,0.78
310100063,2,elektrický,celkový,0.15
310100063,2,tepelný,celkový,4.368
310100063,2,tepelný,teplovodní,4.368
310100063,2,tepelný,výkon kvet,0.226
310100066,1,elektrický,celkový,0.009
310100066,1,tepelný,celkový,1.845
310100066,1,tepelný,teplovodní,1.845
310100066,1,tepelný,výkon kvet,1.845
310100066,2,elektrický,celkový,0.009
310100066,2,tepelný,celkový,0.919
310100066,2,tepelný,teplovodní,0.919
310100066,2,tepelný,výkon kvet,0.919
310100076,1,tepelný,celkový,20.549
310100076,1,tepelný,parní,20.549
310100076,2,elektrický,celkový,0.45
310100076,2,tepelný,celkový,40.0
310100076,2,tepelný,parní,40.0
310100079,1,tepelný,celkový,4.25
310100079,1,tepelný,teplovodní,4.25
310100087,1,tepelný,celkový,0.45
310100087,1,tepelný,teplovodní,0.45
310100093,1,tepelný,celkový,1.72
310100093,1,tepelný,teplovodní,1.72
310100093,2,tepelný,celkový,1.676
310100093,2,tepelný,teplovodní,1.676
310100093,3,elektrický,celkový,0.1
310100093,3,tepelný,celkový,1.361
310100093,3,tepelný,teplovodní,1.361
310100093,3,tepelný,výkon kvet,0.161
310100093,4,elektrický,celkový,0.1
310100093,4,tepelný,celkový,1.211
310100093,4,tepelný,teplovodní,1.211
310100093,4,tepelný,výkon kvet,0.161
310100096,1,elektrický,celkový,0.025
310100096,1,tepelný,celkový,2.747
310100096,1,tepelný,teplovodní,2.747
310100096,1,tepelný,výkon kvet,0.047
310100103,1,tepelný,celkový,0.229
310100103,1,tepelný,teplovodní,0.229
310100103,2,tepelný,celkový,0.396
310100103,2,tepelný,teplovodní,0.396
310100134,1,tepelný,celkový,4.99
310100134,1,tepelný,parní,4.99
310100145,2,elektrický,celkový,7.3
310100145,2,tepelný,celkový,67.1
310100145,2,tepelný,parní,67.1
310100145,2,tepelný,výkon kvet,49.8
310100145,3,elektrický,celkový,107.0
310100145,3,tepelný,celkový,275.0
310100145,3,tepelný,parní,275.0
310100145,4,elektrický,celkový,2040.0
310100145,4,tepelný,celkový,86.0
310100145,4,tepelný,parní,86.0
310100145,4,tepelný,výkon kvet,86.0
310100145,5,elektrický,celkový,2250.0
310100145,5,tepelný,celkový,791.0
310100145,5,tepelný,horkovodní,791.0
310100145,5,tepelný,výkon kvet,707.0
310100145,6,elektrický,celkový,165.0
310100145,6,tepelný,celkový,568.5
310100145,6,tepelný,parní,568.5
310100145,9,elektrický,celkový,750.0
310100145,9,tepelný,celkový,1581.06
310100145,9,tepelný,parní,1581.06
310100145,9,tepelný,výkon kvet,300.0
310100145,11,elektrický,celkový,110.0
310100145,11,tepelný,celkový,49.8
310100145,11,tepelný,parní,44.0
310100145,11,tepelný,horkovodní,5.8
310100145,14,elektrický,celkový,800.0
310100145,14,tepelný,celkový,1859.0
310100145,14,tepelný,parní,1852.0
310100145,14,tepelný,horkovodní,7.0
310100145,20,elektrický,celkový,89.0
310100145,20,tepelný,celkový,603.26
310100145,20,tepelný,parní,603.26
310100145,20,tepelný,výkon kvet,305.42
310100145,22,elektrický,celkový,660.0
310100145,22,tepelný,celkový,1288.13
310100145,22,tepelný,parní,1288.13
310100145,22,tepelný,výkon kvet,17.0
310100151,1,elektrický,celkový,0.48
310100151,1,tepelný,celkový,7.701
310100151,1,tepelný,teplovodní,7.701
310100151,1,tepelný,výkon kvet,0.601
310100151,2,tepelný,celkový,1.675
310100151,2,tepelný,teplovodní,1.675
310100156,1,tepelný,celkový,0.36
310100156,1,tepelný,teplovodní,0.36
310100156,2,elektrický,celkový,0.125
310100156,2,tepelný,celkový,4.827
310100156,2,tepelný,teplovodní,4.827
310100156,2,tepelný,výkon kvet,0.177
310100156,3,elektrický,celkový,0.2
310100156,3,tepelný,celkový,4.117
310100156,3,tepelný,teplovodní,4.117
310100156,3,tepelný,výkon kvet,0.277
310100156,4,tepelný,celkový,0.285
310100156,4,tepelný,teplovodní,0.285
310100156,5,elektrický,celkový,0.147
310100156,5,tepelný,celkový,2.498
310100156,5,tepelný,teplovodní,2.498
310100156,5,tepelný,výkon kvet,0.208
310100167,1,tepelný,celkový,0.81
310100167,1,tepelný,teplovodní,0.81
310100167,2,tepelný,celkový,0.8
310100167,2,tepelný,teplovodní,0.8
310100167,3,tepelný,celkový,0.6
310100167,3,tepelný,teplovodní,0.6
310100167,4,tepelný,celkový,0.734
310100167,4,tepelný,teplovodní,0.734
310100167,6,tepelný,celkový,0.581
310100167,6,tepelný,teplovodní,0.581
310100167,7,tepelný,celkový,0.516
310100167,7,tepelný,teplovodní,0.516
310100167,8,tepelný,celkový,1.35
310100167,8,tepelný,teplovodní,1.35
310100167,9,tepelný,celkový,0.528
310100167,9,tepelný,teplovodní,0.528
310100167,11,tepelný,celkový,4.54
310100167,11,tepelný,teplovodní,4.54
310100167,14,tepelný,celkový,3.12
310100167,14,tepelný,teplovodní,3.12
310100167,15,tepelný,celkový,3.15
310100167,15,tepelný,teplovodní,3.15
310100167,16,tepelný,celkový,5.64
310100167,16,tepelný,teplovodní,5.64
310100167,19,tepelný,celkový,4.8
310100167,19,tepelný,teplovodní,4.8
310100167,20,tepelný,celkový,0.7
310100167,20,tepelný,teplovodní,0.7
310100167,21,tepelný,celkový,1.02
310100167,21,tepelný,teplovodní,1.02
310100167,22,tepelný,celkový,0.75
310100167,22,tepelný,teplovodní,0.75
310100167,23,tepelný,celkový,1.55
310100167,23,tepelný,teplovodní,1.55
310100167,24,tepelný,celkový,0.516
310100167,24,tepelný,teplovodní,0.516
310100170,1,elektrický,celkový,150.5
310100170,1,tepelný,celkový,434.6
310100170,1,tepelný,parní,434.6
310100170,1,tepelný,výkon kvet,434.6
310100170,6,elektrický,celkový,10.5
310100170,6,tepelný,celkový,31.65
310100170,6,tepelný,parní,31.65
310100170,6,tepelný,výkon kvet,30.5
310100170,7,elektrický,celkový,93.5
310100170,7,tepelný,celkový,277.423
310100170,7,tepelný,parní,277.423
310100170,7,tepelný,výkon kvet,259.39
310100178,3,elektrický,celkový,44.058
310100178,3,tepelný,celkový,412.0
310100178,3,tepelný,parní,412.0
310100178,3,tepelný,výkon kvet,412.0
310100178,4,tepelný,celkový,44.4
310100178,4,tepelný,parní,44.4
310100179,1,elektrický,celkový,0.576
310100179,1,tepelný,celkový,16.821
310100179,1,tepelný,teplovodní,16.821
310100179,1,tepelný,výkon kvet,0.711
310100179,2,elektrický,celkový,1.56
310100179,2,tepelný,celkový,10.309
310100179,2,tepelný,teplovodní,10.309
310100179,2,tepelný,výkon kvet,1.709
310100179,6,elektrický,celkový,3.12
310100179,6,tepelný,celkový,15.8
310100179,6,tepelný,horkovodní,15.8
310100179,6,tepelný,výkon kvet,3.6
310100179,7,elektrický,celkový,0.13
310100179,7,tepelný,celkový,5.451
310100179,7,tepelný,teplovodní,5.451
310100179,7,tepelný,výkon kvet,0.201
310100179,8,elektrický,celkový,0.999
310100179,8,tepelný,celkový,17.066
310100179,8,tepelný,teplovodní,17.066
310100179,8,tepelný,výkon kvet,1.066
310100179,9,tepelný,celkový,54.8
310100179,9,tepelný,parní,54.8
310100179,10,elektrický,celkový,0.3
310100179,10,tepelný,celkový,3.462
310100179,10,tepelný,parní,3.01
310100179,10,tepelný,teplovodní,0.452
310100179,10,tepelný,výkon kvet,0.452
310100179,11,tepelný,celkový,1.622
310100179,11,tepelný,teplovodní,1.622
310100179,13,elektrický,celkový,1.56
310100179,13,tepelný,celkový,17.878
310100179,13,tepelný,teplovodní,17.878
310100179,13,tepelný,výkon kvet,1.878
310100179,14,elektrický,celkový,0.2
310100179,14,tepelný,celkový,2.549
310100179,14,tepelný,teplovodní,2.549
310100179,14,tepelný,výkon kvet,0.249
310100179,15,elektrický,celkový,0.834
310100179,15,tepelný,celkový,4.076
310100179,15,tepelný,teplovodní,4.076
310100179,15,tepelný,výkon kvet,1.076
310100179,16,elektrický,celkový,0.999
310100179,16,tepelný,celkový,1.188
310100179,16,tepelný,teplovodní,1.188
310100179,16,tepelný,výkon kvet,1.188
310100179,17,elektrický,celkový,0.529
310100179,17,tepelný,celkový,0.63
310100179,17,tepelný,teplovodní,0.63
310100179,17,tepelný,výkon kvet,0.63
310100179,18,elektrický,celkový,0.2
310100179,18,tepelný,celkový,0.308
310100179,18,tepelný,teplovodní,0.308
310100179,18,tepelný,výkon kvet,0.308
310100179,19,tepelný,celkový,3.256
310100179,19,tepelný,parní,3.256
310100179,20,tepelný,celkový,1.52
310100179,20,tepelný,teplovodní,1.52
310100179,21,tepelný,celkový,0.72
310100179,21,tepelný,teplovodní,0.72
310100179,22,elektrický,celkový,0.26
310100179,22,tepelný,celkový,0.371
310100179,22,tepelný,teplovodní,0.371
310100179,22,tepelný,výkon kvet,0.371
310100179,23,elektrický,celkový,0.356
310100179,23,tepelný,celkový,2.548
310100179,23,tepelný,teplovodní,2.548
310100179,23,tepelný,výkon kvet,0.498
310100179,24,tepelný,celkový,0.94
310100179,24,tepelný,teplovodní,0.94
310100179,25,tepelný,celkový,4.18
310100179,25,tepelný,teplovodní,4.18
310100179,26,tepelný,celkový,1.24
310100179,26,tepelný,teplovodní,1.24
310100198,2,tepelný,celkový,12.0
310100198,2,tepelný,teplovodní,12.0
310100198,3,tepelný,celkový,57.6
310100198,3,tepelný,horkovodní,57.6
310100198,8,tepelný,celkový,0.225
310100198,8,tepelný,teplovodní,0.225
310100204,1,elektrický,celkový,0.4
310100204,1,tepelný,celkový,17.289
310100204,1,tepelný,parní,17.289
310100204,1,tepelný,výkon kvet,13.927
310100204,2,tepelný,celkový,0.544
310100204,2,tepelný,teplovodní,0.544
310100204,3,tepelný,celkový,0.45
310100204,3,tepelný,teplovodní,0.45
310100204,4,tepelný,celkový,0.225
310100204,4,tepelný,teplovodní,0.225
310100204,5,tepelný,celkový,0.45
310100204,5,tepelný,teplovodní,0.45
310100204,6,tepelný,celkový,0.69
310100204,6,tepelný,teplovodní,0.69
310100204,8,tepelný,celkový,0.81
310100204,8,tepelný,teplovodní,0.81
310100204,11,tepelný,celkový,5.8
310100204,11,tepelný,teplovodní,5.8
310100206,1,elektrický,celkový,39.5
310100206,1,tepelný,celkový,235.75
310100206,1,tepelný,parní,235.75
310100206,1,tepelný,výkon kvet,235.75
310100206,2,elektrický,celkový,62.0
310100206,2,tepelný,celkový,350.7
310100206,2,tepelný,parní,350.7
310100206,2,tepelný,výkon kvet,350.7
310100206,3,tepelný,celkový,7.75
310100206,3,tepelný,parní,7.75
310100206,3,tepelný,výkon kvet,7.75
310100206,4,tepelný,celkový,11.4
310100206,4,tepelný,horkovodní,11.4
310100206,5,tepelný,celkový,7.04
310100206,5,tepelný,horkovodní,7.04
310100212,2,tepelný,celkový,1.24
310100212,2,tepelný,teplovodní,1.24
310100213,1,tepelný,celkový,0.157
310100213,1,tepelný,teplovodní,0.157
310100233,1,tepelný,celkový,0.574
310100233,1,tepelný,teplovodní,0.574
310100233,2,tepelný,celkový,0.306
310100233,2,tepelný,teplovodní,0.306
310100233,3,tepelný,celkový,0.65
310100233,3,tepelný,teplovodní,0.65
310100233,4,elektrický,celkový,0.03
310100233,4,tepelný,celkový,4.779
310100233,4,tepelný,teplovodní,4.779
310100233,4,tepelný,výkon kvet,0.059
310100233,5,tepelný,celkový,0.5
310100233,5,tepelný,teplovodní,0.5
310100233,6,elektrický,celkový,0.03
310100233,6,tepelný,celkový,1.162
310100233,6,tepelný,teplovodní,1.162
310100233,6,tepelný,výkon kvet,0.062
310100242,1,elektrický,celkový,0.132
310100242,1,tepelný,celkový,33.45
310100242,1,tepelný,parní,33.45
310100242,1,tepelný,výkon kvet,33.45
310100242,4,tepelný,celkový,0.6
310100242,4,tepelný,teplovodní,0.6
310100242,5,elektrický,celkový,1.1
310100242,5,tepelný,celkový,10.81
310100242,5,tepelný,parní,10.81
310100242,5,tepelný,výkon kvet,10.81
310100242,6,tepelný,celkový,9.949
310100242,6,tepelný,teplovodní,9.949
310100242,7,tepelný,celkový,1.44
310100242,7,tepelný,teplovodní,1.44
310100242,8,tepelný,celkový,0.4
310100242,8,tepelný,teplovodní,0.4
310100242,9,tepelný,celkový,0.6
310100242,9,tepelný,teplovodní,0.6
310100242,10,tepelný,celkový,0.543
310100242,10,tepelný,teplovodní,0.543
310100242,11,tepelný,celkový,0.27
310100242,11,tepelný,teplovodní,0.27
310100242,12,tepelný,celkový,0.27
310100242,12,tepelný,teplovodní,0.27
310100242,13,tepelný,celkový,0.225
310100242,13,tepelný,teplovodní,0.225
310100242,14,tepelný,celkový,0.179
310100242,14,tepelný,teplovodní,0.179
310100242,15,tepelný,celkový,0.168
310100242,15,tepelný,teplovodní,0.168
310100259,1,elektrický,celkový,26.0
310100259,1,tepelný,celkový,84.13
310100259,1,tepelný,parní,84.13
310100259,1,tepelný,výkon kvet,84.13
310100260,1,tepelný,celkový,2.0
310100260,1,tepelný,teplovodní,2.0
310100260,2,tepelný,celkový,1.79
310100260,2,tepelný,teplovodní,1.79
310100265,2,tepelný,celkový,0.75
310100265,2,tepelný,teplovodní,0.75
310100265,3,tepelný,celkový,1.125
310100265,3,tepelný,teplovodní,1.125
310100265,4,tepelný,celkový,0.5
310100265,4,tepelný,teplovodní,0.5
310100265,5,tepelný,celkový,0.375
310100265,5,tepelný,teplovodní,0.375
310100265,6,tepelný,celkový,0.375
310100265,6,tepelný,teplovodní,0.375
310100265,7,tepelný,celkový,1.15
310100265,7,tepelný,teplovodní,1.15
310100265,8,tepelný,celkový,0.91
310100265,8,tepelný,teplovodní,0.91
310100265,9,tepelný,celkový,0.8
310100265,9,tepelný,teplovodní,0.8
310100265,10,tepelný,celkový,0.48
310100265,10,tepelný,teplovodní,0.48
310100265,11,tepelný,celkový,1.02
310100265,11,tepelný,teplovodní,1.02
310100265,12,tepelný,celkový,1.02
310100265,12,tepelný,teplovodní,1.02
310100265,13,tepelný,celkový,0.825
310100265,13,tepelný,teplovodní,0.825
310100265,14,tepelný,celkový,0.675
310100265,14,tepelný,teplovodní,0.675
310100265,15,tepelný,celkový,1.48
310100265,15,tepelný,teplovodní,1.48
310100265,16,tepelný,celkový,0.8
310100265,16,tepelný,teplovodní,0.8
310100265,17,tepelný,celkový,1.8
310100265,17,tepelný,teplovodní,1.8
310100265,18,tepelný,celkový,0.45
310100265,18,tepelný,teplovodní,0.45
310100265,19,tepelný,celkový,1.32
310100265,19,tepelný,teplovodní,1.32
310100265,20,tepelný,celkový,0.65
310100265,20,tepelný,teplovodní,0.65
310100265,21,tepelný,celkový,1.2
310100265,21,tepelný,teplovodní,1.2
310100265,22,tepelný,celkový,1.018
310100265,22,tepelný,teplovodní,1.018
310100265,23,tepelný,celkový,1.02
310100265,23,tepelný,teplovodní,1.02
310100265,24,tepelný,celkový,0.254
310100265,24,tepelný,teplovodní,0.254
310100265,25,tepelný,celkový,0.519
310100265,25,tepelný,teplovodní,0.519
310100265,26,tepelný,celkový,1.016
310100265,26,tepelný,teplovodní,1.016
310100265,27,tepelný,celkový,0.99
310100265,27,tepelný,teplovodní,0.99
310100265,28,tepelný,celkový,0.398
310100265,28,tepelný,teplovodní,0.398
310100267,1,elektrický,celkový,0.05
310100267,1,tepelný,celkový,0.94
310100267,1,tepelný,teplovodní,0.94
310100267,1,tepelný,výkon kvet,0.08
310100287,1,elektrický,celkový,1.195
310100287,1,tepelný,celkový,11.26
310100287,1,tepelný,teplovodní,11.26
310100287,1,tepelný,výkon kvet,1.26
310100302,1,elektrický,celkový,240.0
310100302,1,tepelný,celkový,1098.0
310100302,1,tepelný,parní,1098.0
310100302,1,tepelný,výkon kvet,600.0
310100302,2,tepelný,celkový,116.3
310100302,2,tepelný,horkovodní,116.3
310100302,3,elektrický,celkový,220.0
310100302,3,tepelný,celkový,240.0
310100302,3,tepelný,parní,240.0
310100302,3,tepelný,výkon kvet,240.0
310100305,1,elektrický,celkový,2.5
310100305,1,tepelný,celkový,242.9
310100305,1,tepelný,parní,195.8
310100305,1,tepelný,horkovodní,47.1
310100305,1,tepelný,výkon kvet,161.4
310100305,2,elektrický,celkový,122.0
310100305,2,tepelný,celkový,491.8
310100305,2,tepelný,parní,259.2
310100305,2,tepelný,horkovodní,232.6
310100305,2,tepelný,výkon kvet,242.0
310100305,4,elektrický,celkový,6.0
310100305,4,tepelný,celkový,159.0
310100305,4,tepelný,parní,43.0
310100305,4,tepelný,horkovodní,116.0
310100305,4,tepelný,výkon kvet,35.5
310100305,6,tepelný,celkový,112.12
310100305,6,tepelný,horkovodní,112.12
310100305,7,tepelný,celkový,20.1
310100305,7,tepelný,parní,20.1
310100305,49,tepelný,celkový,11.6
310100305,49,tepelný,teplovodní,11.6
310100305,58,tepelný,celkový,8.415
310100305,58,tepelný,teplovodní,8.415
310100320,1,tepelný,celkový,2.12
310100320,1,tepelný,teplovodní,2.12
310100326,1,tepelný,celkový,2.5
310100326,1,tepelný,teplovodní,2.5
310100326,2,tepelný,celkový,0.22
310100326,2,tepelný,teplovodní,0.22
310100341,1,tepelný,celkový,8.4
310100341,1,tepelný,teplovodní,8.4
310100341,2,tepelný,celkový,2.16
310100341,2,tepelný,teplovodní,2.16
310100341,3,tepelný,celkový,3.18
310100341,3,tepelný,teplovodní,3.18
310100341,4,tepelný,celkový,0.29
310100341,4,tepelný,teplovodní,0.29
310100343,1,elektrický,celkový,0.2
310100343,1,tepelný,celkový,4.547
310100343,1,tepelný,teplovodní,4.547
310100343,1,tepelný,výkon kvet,0.252
310100343,2,tepelný,celkový,3.07
310100343,2,tepelný,teplovodní,3.07
310100371,1,tepelný,celkový,4.9
310100371,1,tepelný,teplovodní,4.9
310100371,2,tepelný,celkový,6.9
310100371,2,tepelný,teplovodní,6.9
310100371,3,tepelný,celkový,1.65
310100371,3,tepelný,teplovodní,1.65
310100371,5,tepelný,celkový,0.282
310100371,5,tepelný,teplovodní,0.282
310100374,1,elektrický,celkový,1.126
310100374,1,tepelný,celkový,5.146
310100374,1,tepelný,teplovodní,5.146
310100374,1,tepelný,výkon kvet,0.946
310100384,1,elektrický,celkový,0.5
310100384,1,tepelný,celkový,13.5
310100384,1,tepelný,parní,13.5
310100384,1,tepelný,výkon kvet,13.5
310100384,2,elektrický,celkový,0.4
310100384,2,tepelný,celkový,8.162
310100384,2,tepelný,teplovodní,8.162
310100384,2,tepelný,výkon kvet,0.512
310100384,3,tepelný,celkový,6.5
310100384,3,tepelný,teplovodní,6.5
310100384,4,tepelný,celkový,6.5
310100384,4,tepelný,teplovodní,6.5
310100386,1,elektrický,celkový,155.3125
310100386,1,tepelný,celkový,661.85
310100386,1,tepelný,parní,661.85
310100386,1,tepelný,výkon kvet,661.85
310100388,1,tepelný,celkový,1.3
310100388,1,tepelný,teplovodní,1.3
310100392,1,elektrický,celkový,17.6
310100392,1,tepelný,celkový,206.0
310100392,1,tepelný,parní,206.0
310100392,1,tepelný,výkon kvet,206.0
310100392,2,tepelný,celkový,92.0
310100392,2,tepelný,parní,92.0
310100392,2,tepelný,výkon kvet,92.0
310100392,3,tepelný,celkový,9.017
310100392,3,tepelný,parní,9.017
310100392,3,tepelný,výkon kvet,9.017
310100392,4,tepelný,celkový,21.183
310100392,4,tepelný,parní,21.183
310100392,4,tepelný,výkon kvet,21.183
310100392,5,elektrický,celkový,4.133
310100392,5,tepelný,celkový,23.25
310100392,5,tepelný,parní,23.25
310100392,5,tepelný,výkon kvet,23.25
310100398,1,tepelný,celkový,0.92
310100398,1,tepelný,teplovodní,0.92
310100398,2,tepelný,celkový,1.035
310100398,2,tepelný,teplovodní,1.035
310100398,3,tepelný,celkový,2.24
310100398,3,tepelný,teplovodní,2.24
310100416,1,elektrický,celkový,0.022
310100416,1,tepelný,celkový,5.605
310100416,1,tepelný,teplovodní,5.605
310100416,1,tepelný,výkon kvet,0.045
310100416,2,elektrický,celkový,0.022
310100416,2,tepelný,celkový,3.409
310100416,2,tepelný,teplovodní,3.409
310100416,2,tepelný,výkon kvet,0.045
310100420,1,tepelný,celkový,10.0
310100420,1,tepelný,teplovodní,10.0
310100420,2,tepelný,celkový,7.6
310100420,2,tepelný,teplovodní,7.6
310100420,3,tepelný,celkový,12.002
310100420,3,tepelný,horkovodní,12.002
310100420,4,elektrický,celkový,2.745
310100420,4,tepelný,celkový,23.723
310100420,4,tepelný,teplovodní,23.723
310100420,4,tepelný,výkon kvet,3.157
310100420,6,tepelný,celkový,10.2
310100420,6,tepelný,teplovodní,10.2
310100420,8,tepelný,celkový,0.622
310100420,8,tepelný,teplovodní,0.622
310100420,9,elektrický,celkový,0.999
310100420,9,tepelný,celkový,1.33
310100420,9,tepelný,teplovodní,1.33
310100420,9,tepelný,výkon kvet,1.33
310100420,10,elektrický,celkový,0.999
310100420,10,tepelný,celkový,1.33
310100420,10,tepelný,teplovodní,1.33
310100420,10,tepelný,výkon kvet,1.33
310100420,11,elektrický,celkový,0.999
310100420,11,tepelný,celkový,1.322
310100420,11,tepelný,teplovodní,1.322
310100420,11,tepelný,výkon kvet,1.322
310100420,12,elektrický,celkový,1.61
310100420,12,tepelný,celkový,1.993
310100420,12,tepelný,teplovodní,1.993
310100420,12,tepelný,výkon kvet,1.993
310100420,13,elektrický,celkový,0.999
310100420,13,tepelný,celkový,1.305
310100420,13,tepelný,teplovodní,1.305
310100420,13,tepelný,výkon kvet,1.305
310100420,14,elektrický,celkový,2.0
310100420,14,tepelný,celkový,2.164
310100420,14,tepelný,teplovodní,2.164
310100420,14,tepelný,výkon kvet,2.164
310100432,1,tepelný,celkový,2.64
310100432,1,tepelný,teplovodní,2.64
310100449,1,tepelný,celkový,2.51
310100449,1,tepelný,teplovodní,2.51
310100450,1,tepelný,celkový,4.2
310100450,1,tepelný,teplovodní,4.2
310100451,1,elektrický,celkový,86.16
310100451,1,tepelný,celkový,129.038
310100451,1,tepelný,parní,97.724
310100451,1,tepelný,teplovodní,31.314
310100451,1,tepelný,výkon kvet,97.114
310100451,2,elektrický,celkový,19.5504
310100451,2,tepelný,celkový,103.407
310100451,2,tepelný,parní,103.407
310100451,2,tepelný,výkon kvet,71.144
310100451,3,tepelný,celkový,17.33
310100451,3,tepelný,parní,17.33
310100454,1,elektrický,celkový,0.044
310100454,1,tepelný,celkový,5.889
310100454,1,tepelný,teplovodní,5.889
310100454,1,tepelný,výkon kvet,0.089
310100454,2,tepelný,celkový,1.67
310100454,2,tepelný,teplovodní,1.67
310100454,3,elektrický,celkový,1.56
310100454,3,tepelný,celkový,8.295
310100454,3,tepelný,teplovodní,8.295
310100454,3,tepelný,výkon kvet,1.995
310100454,4,elektrický,celkový,2.0
310100454,4,tepelný,celkový,2.513
310100454,4,tepelný,teplovodní,2.513
310100454,4,tepelný,výkon kvet,2.513
310100462,1,tepelný,celkový,0.246
310100462,1,tepelný,teplovodní,0.246
310100462,2,tepelný,celkový,0.7
310100462,2,tepelný,teplovodní,0.7
310100462,3,tepelný,celkový,0.261
310100462,3,tepelný,teplovodní,0.261
310100462,4,tepelný,celkový,2.2
310100462,4,tepelný,teplovodní,2.2
310100462,5,tepelný,celkový,0.492
310100462,5,tepelný,teplovodní,0.492
310100462,6,tepelný,celkový,0.723
310100462,6,tepelný,teplovodní,0.723
310100462,7,elektrický,celkový,0.868
310100462,7,tepelný,celkový,6.604
310100462,7,tepelný,teplovodní,6.604
310100462,7,tepelný,výkon kvet,1.104
310100462,8,tepelný,celkový,0.48
310100462,8,tepelný,teplovodní,0.48
310100462,9,tepelný,celkový,0.37
310100462,9,tepelný,teplovodní,0.37
310100462,10,elektrický,celkový,0.022
310100462,10,tepelný,celkový,3.116
310100462,10,tepelný,teplovodní,3.116
310100462,10,tepelný,výkon kvet,0.046
310100462,11,elektrický,celkový,1.795
310100462,11,tepelný,celkový,14.942
310100462,11,tepelný,teplovodní,14.942
310100462,11,tepelný,výkon kvet,2.042
310100462,12,tepelný,celkový,0.985
310100462,12,tepelný,teplovodní,0.985
310100462,13,tepelný,celkový,0.9
310100462,13,tepelný,teplovodní,0.9
310100462,14,tepelný,celkový,0.14
310100462,14,tepelný,teplovodní,0.14
310100462,15,elektrický,celkový,1.769
310100462,15,tepelný,celkový,11.92
310100462,15,tepelný,teplovodní,11.92
310100462,15,tepelný,výkon kvet,2.02
310100462,16,tepelný,celkový,1.59
310100462,16,tepelný,teplovodní,1.59
310100462,17,tepelný,celkový,2.3
310100462,17,tepelný,teplovodní,2.3
310100462,19,elektrický,celkový,0.52
310100462,19,tepelný,celkový,13.46
310100462,19,tepelný,teplovodní,13.46
310100462,19,tepelný,výkon kvet,0.76
310100462,20,tepelný,celkový,1.47
310100462,20,tepelný,teplovodní,1.47
310100462,21,tepelný,celkový,1.125
310100462,21,tepelný,teplovodní,1.125
310100462,22,tepelný,celkový,0.84
310100462,22,tepelný,teplovodní,0.84
310100462,23,elektrický,celkový,0.022
310100462,23,tepelný,celkový,0.068
310100462,23,tepelný,teplovodní,0.068
310100462,23,tepelný,výkon kvet,0.046
310100462,24,tepelný,celkový,0.05
310100462,24,tepelný,teplovodní,0.05
310100462,25,tepelný,celkový,0.02
310100462,25,tepelný,teplovodní,0.02
310100462,26,tepelný,celkový,0.078
310100462,26,tepelný,teplovodní,0.078
310100462,27,tepelný,celkový,0.022
310100462,27,tepelný,teplovodní,0.022
310100462,28,tepelný,celkový,0.044
310100462,28,tepelný,teplovodní,0.044
310100462,29,tepelný,celkový,0.044
310100462,29,tepelný,teplovodní,0.044
310100462,30,elektrický,celkový,0.022
310100462,30,tepelný,celkový,0.046
310100462,30,tepelný,teplovodní,0.046
310100462,30,tepelný,výkon kvet,0.046
310100462,31,elektrický,celkový,0.446
310100462,31,tepelný,celkový,14.073
310100462,31,tepelný,horkovodní,8.565
310100462,31,tepelný,teplovodní,5.508
310100462,31,tepelný,výkon kvet,0.573
310100462,32,tepelný,celkový,0.02
310100462,32,tepelný,teplovodní,0.02
310100462,33,tepelný,celkový,0.2
310100462,33,tepelný,teplovodní,0.2
310100467,2,tepelný,celkový,1.06
310100467,2,tepelný,teplovodní,1.06
310100473,1,tepelný,celkový,3.1
310100473,1,tepelný,teplovodní,3.1
310100476,1,elektrický,celkový,4.54
310100476,1,tepelný,celkový,38.333
310100476,1,tepelný,parní,38.333
310100476,1,tepelný,výkon kvet,38.333
310100478,1,tepelný,celkový,3.36
310100478,1,tepelný,teplovodní,3.36
310100498,1,elektrický,celkový,1.029
310100498,1,tepelný,celkový,9.788
310100498,1,tepelný,teplovodní,9.788
310100498,1,tepelný,výkon kvet,1.158
310100498,2,tepelný,celkový,1.571
310100498,2,tepelný,teplovodní,1.571
310100498,3,tepelný,celkový,1.43
310100498,3,tepelný,teplovodní,1.43
310100498,5,tepelný,celkový,1.38
310100498,5,tepelný,teplovodní,1.38
310100498,6,tepelný,celkový,0.264
310100498,6,tepelný,teplovodní,0.264
310100498,7,tepelný,celkový,0.16
310100498,7,tepelný,teplovodní,0.16
310100502,1,tepelný,celkový,4.92
